GroupName,GroupDescription,Grouptype,CapabilityId,CapabilitiyGroupName,CapName,ComponentName
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,AccessUnregisteredPlugins,General,Access Unregistered Plug-ins,Management Console 9.4
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromPivotalHAWQ,Self-Service Import,Import from Pivotal HAWQ,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromODBC,Self-Service Import,Import from ODBC,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromDB2,Self-Service Import,Import from DB2,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportandLoadData,Self-Service Import,Import and Load Data,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,com.sas.scheduler.schmgr.ScheduleManager,Plug-ins,Schedule Manager,Management Console 9.4
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,com.sas.services.plugins.monitor.ApplicationMonitorPlugin,Plug-ins,Application Monitor,Management Console 9.4
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromMapR,Self-Service Import,Import from MapR,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportLocalFiles,Self-Service Import,Import Local Files,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromTwitter,Self-Service Import,Import from Twitter,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromTeradata,Self-Service Import,Import from Teradata,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromPostgreSQL,Self-Service Import,Import from PostgreSQL,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,com.sas.console.plugins.services.ServiceManagerPlugin,Plug-ins,Foundation Services Manager,Management Console 9.4
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ManageMobileDevices,Advanced,Manage Mobile Devices,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromSQLServer,Self-Service Import,Import from SQL Server,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromSAPHANA,Self-Service Import,Import from SAP HANA,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromPivotalHD,Self-Service Import,Import from Pivotal HD,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromGoogleAnalytics,Self-Service Import,Import from Google Analytics,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromFacebook,Self-Service Import,Import from Facebook,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromAster,Self-Service Import,Import from Aster,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,com.sas.console.folderview.visuals.ConsoleFolderView,Plug-ins,Folder View,Management Console 9.4
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromVertica,Self-Service Import,Import from Vertica,Visual Analytics 7.5
Visual Analytics Data Administrators,Visual Analytics Data Administrators,Group,ImportFromOracle,Self-Service Import,Import from Oracle,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromAster,Self-Service Import,Import from Aster,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,DistributeReports,Advanced,Distribute Reports,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromPostgreSQL,Self-Service Import,Import from PostgreSQL,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportSASDataSetsFromServer,Self-Service Import,Import SAS Data Sets from a Server,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromNetezza,Self-Service Import,Import from Netezza,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportLocalFiles,Self-Service Import,Import Local Files,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromSAPHANA,Self-Service Import,Import from SAP HANA,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromMapR,Self-Service Import,Import from MapR,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromPivotalHAWQ,Self-Service Import,Import from Pivotal HAWQ,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromOracle,Self-Service Import,Import from Oracle,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromFacebook,Self-Service Import,Import from Facebook,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromODBC,Self-Service Import,Import from ODBC,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromHortonworks,Self-Service Import,Import from Hortonworks,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromDB2,Self-Service Import,Import from DB2,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromBigInsights,Self-Service Import,Import from BigInsights,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportandLoadData,Self-Service Import,Import and Load Data,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromTwitter,Self-Service Import,Import from Twitter,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromTeradata,Self-Service Import,Import from Teradata,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromMySQL,Self-Service Import,Import from MySQL,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromClouderaImpala,Self-Service Import,Import from Cloudera Impala,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromCloudera,Self-Service Import,Import from Cloudera,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromVertica,Self-Service Import,Import from Vertica,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromGreenplum,Self-Service Import,Import from Greenplum,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromSQLServer,Self-Service Import,Import from SQL Server,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromSalesforce,Self-Service Import,Import from Salesforce,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromPivotalHD,Self-Service Import,Import from Pivotal HD,Visual Analytics 7.5
Visual Analytics Users,Registered users of SAS Visual Analytics.,Group,ImportFromGoogleAnalytics,Self-Service Import,Import from Google Analytics,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromPivotalHAWQ,Self-Service Import,Import from Pivotal HAWQ,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromSAPHANA,Self-Service Import,Import from SAP HANA,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromOracle,Self-Service Import,Import from Oracle,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromMySQL,Self-Service Import,Import from MySQL,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportLocalFiles,Self-Service Import,Import Local Files,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromGoogleAnalytics,Self-Service Import,Import from Google Analytics,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromClouderaImpala,Self-Service Import,Import from Cloudera Impala,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromAster,Self-Service Import,Import from Aster,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportandLoadData,Self-Service Import,Import and Load Data,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromSalesforce,Self-Service Import,Import from Salesforce,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromHortonworks,Self-Service Import,Import from Hortonworks,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromCloudera,Self-Service Import,Import from Cloudera,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ManageMobileDevices,Advanced,Manage Mobile Devices,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromSQLServer,Self-Service Import,Import from SQL Server,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromPostgreSQL,Self-Service Import,Import from PostgreSQL,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromNetezza,Self-Service Import,Import from Netezza,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ManageEnvironment,Advanced,Manage Environment,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromVertica,Self-Service Import,Import from Vertica,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromTwitter,Self-Service Import,Import from Twitter,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromGreenplum,Self-Service Import,Import from Greenplum,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromFacebook,Self-Service Import,Import from Facebook,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromBigInsights,Self-Service Import,Import from BigInsights,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportSASDataSetsFromServer,Self-Service Import,Import SAS Data Sets from a Server,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromTeradata,Self-Service Import,Import from Teradata,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromODBC,Self-Service Import,Import from ODBC,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromDB2,Self-Service Import,Import from DB2,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,DistributeReports,Advanced,Distribute Reports,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromMapR,Self-Service Import,Import from MapR,Visual Analytics 7.5
Visual Analytics: Administration,Provides administrative capabilities in the Visual Analytics suite.,ROLE,ImportFromPivotalHD,Self-Service Import,Import from Pivotal HD,Visual Analytics 7.5
